id,symbol,plan_id,plan_version,session,read_at_ms,level_price,level_kind,label,rank,seated,cut_reason,score,threshold,grade,score_components,created_at,read_ct
121,MNQ,2026-09-04:NY,0,NY,1788526838355,29545.0,OB,OB(bull)·4h,0,0,"max_levels: 12 seated, cap 12",0.0,0.8,,{},2026-09-04T08:00:38.490099-05:00,2026-09-04T08:00:38.355000-05:00
122,MNQ,2026-09-04:NY,0,NY,1788526838355,29533.039603789588,VWAP,VWAP−1σ,1,1,,1.4400000000000002,0.8,A,{},2026-09-04T08:00:38.490099-05:00,2026-09-04T08:00:38.355000-05:00
123,MNQ,2026-09-04:NY,0,NY,1788526838355,29585.0,RTH-H,RTH-H,2,1,,0.8,0.8,B,{},2026-09-04T08:00:38.490099-05:00,2026-09-04T08:00:38.355000-05:00
124,MNQ,2026-09-04:NY,0,NY,1788526838355,29597.25,PDC,PDC,3,1,,0.96,0.8,B,{},2026-09-04T08:00:38.490099-05:00,2026-09-04T08:00:38.355000-05:00
125,MNQ,2026-09-04:NY,0,NY,1788526838355,29601.0,PDH,PDH,4,1,,0.96,0.8,B,{},2026-09-04T08:00:38.490099-05:00,2026-09-04T08:00:38.355000-05:00
126,MNQ,2026-09-04:NY,0,NY,1788526838355,29481.5,ONL,ONL,5,1,,1.36,0.8,A,{},2026-09-04T08:00:38.490099-05:00,2026-09-04T08:00:38.355000-05:00
127,MNQ,2026-09-04:NY,0,NY,1788526838355,29657.375,SUPPLY,Supply·1h,0,0,"max_levels: 12 seated, cap 12",0.0,0.8,,{},2026-09-04T08:00:38.490099-05:00,2026-09-04T08:00:38.355000-05:00
128,MNQ,2026-09-04:NY,0,NY,1788526838355,29697.75,OB,OB(bull)·4h,0,0,"max_levels: 12 seated, cap 12",0.0,0.8,,{},2026-09-04T08:00:38.490099-05:00,2026-09-04T08:00:38.355000-05:00
129,MNQ,2026-09-04:NY,0,NY,1788526838355,29715.75,OB,OB(bull)·1h,6,1,,1.6800000000000002,0.8,A,{},2026-09-04T08:00:38.490099-05:00,2026-09-04T08:00:38.355000-05:00
130,MNQ,2026-09-04:NY,0,NY,1788526838355,29720.0,ONH,ONH,7,1,,1.36,0.8,A,{},2026-09-04T08:00:38.490099-05:00,2026-09-04T08:00:38.355000-05:00
131,MNQ,2026-09-04:NY,0,NY,1788526838355,29722.625,DEMAND,Demand·1h,8,1,,1.7160000000000002,0.8,A,{},2026-09-04T08:00:38.490099-05:00,2026-09-04T08:00:38.355000-05:00
132,MNQ,2026-09-04:NY,0,NY,1788526838355,29735.625,OB,OB(bull)·4h,0,0,"max_levels: 12 seated, cap 12",0.0,0.8,,{},2026-09-04T08:00:38.490099-05:00,2026-09-04T08:00:38.355000-05:00
133,MNQ,2026-09-04:NY,0,NY,1788526838355,29736.625,OB,OB(bear)·4h,0,0,"max_levels: 12 seated, cap 12",0.0,0.8,,{},2026-09-04T08:00:38.490099-05:00,2026-09-04T08:00:38.355000-05:00
134,MNQ,2026-09-04:NY,0,NY,1788526838355,29761.625,OB,OB(bear)·1h,0,0,"max_levels: 12 seated, cap 12",0.0,0.8,,{},2026-09-04T08:00:38.490099-05:00,2026-09-04T08:00:38.355000-05:00
135,MNQ,2026-09-04:NY,0,NY,1788526838355,29767.5,SUPPLY,Supply·4h,0,0,"max_levels: 12 seated, cap 12",0.0,0.8,,{},2026-09-04T08:00:38.490099-05:00,2026-09-04T08:00:38.355000-05:00
136,MNQ,2026-09-04:NY,0,NY,1788526838355,29304.625,DEMAND,Demand·1h,0,0,"max_levels: 12 seated, cap 12",0.0,0.8,,{},2026-09-04T08:00:38.490099-05:00,2026-09-04T08:00:38.355000-05:00
137,MNQ,2026-09-04:NY,0,NY,1788526838355,29278.0,DEMAND,Demand·1h,9,1,,1.7160000000000002,0.8,A,{},2026-09-04T08:00:38.490099-05:00,2026-09-04T08:00:38.355000-05:00
138,MNQ,2026-09-04:NY,0,NY,1788526838355,29852.375,DEMAND,Demand·4h,0,0,"max_levels: 12 seated, cap 12",0.0,0.8,,{},2026-09-04T08:00:38.490099-05:00,2026-09-04T08:00:38.355000-05:00
139,MNQ,2026-09-04:NY,0,NY,1788526838355,29863.5,OB,OB(bull)·4h,0,0,"max_levels: 12 seated, cap 12",0.0,0.8,,{},2026-09-04T08:00:38.490099-05:00,2026-09-04T08:00:38.355000-05:00
140,MNQ,2026-09-04:NY,0,NY,1788526838355,29199.25,RTH-L,RTH-L,10,1,,1.6,0.8,A,{},2026-09-04T08:00:38.490099-05:00,2026-09-04T08:00:38.355000-05:00
141,MNQ,2026-09-04:NY,0,NY,1788526838355,29927.125,OB,OB(bear)·4h,0,0,"max_levels: 12 seated, cap 12",0.0,0.8,,{},2026-09-04T08:00:38.490099-05:00,2026-09-04T08:00:38.355000-05:00
142,MNQ,2026-09-04:NY,0,NY,1788526838355,29947.75,OB,OB(bull)·4h,0,0,"max_levels: 12 seated, cap 12",0.0,0.8,,{},2026-09-04T08:00:38.490099-05:00,2026-09-04T08:00:38.355000-05:00
143,MNQ,2026-09-04:NY,0,NY,1788526838355,29144.5,DEMAND,Demand·1h,11,1,,1.7160000000000002,0.8,A,{},2026-09-04T08:00:38.490099-05:00,2026-09-04T08:00:38.355000-05:00
144,MNQ,2026-09-04:NY,0,NY,1788526838355,29075.0,PDL,PDL,12,1,,1.92,0.8,A,{},2026-09-04T08:00:38.490099-05:00,2026-09-04T08:00:38.355000-05:00
145,MNQ,2026-09-04:LONDON,3,LONDON,1788527852412,29545.0,OB,OB(bull)·4h,0,0,"max_levels: 12 seated, cap 12",0.0,0.8,,{},2026-09-04T08:17:32.489727-05:00,2026-09-04T08:17:32.412000-05:00
146,MNQ,2026-09-04:LONDON,3,LONDON,1788527852412,29585.0,RTH-H,RTH-H,1,1,,0.8,0.8,B,{},2026-09-04T08:17:32.489727-05:00,2026-09-04T08:17:32.412000-05:00
147,MNQ,2026-09-04:LONDON,3,LONDON,1788527852412,29530.92821534979,VWAP,VWAP−1σ,2,1,,1.4400000000000002,0.8,A,{},2026-09-04T08:17:32.489727-05:00,2026-09-04T08:17:32.412000-05:00
148,MNQ,2026-09-04:LONDON,3,LONDON,1788527852412,29597.25,PDC,PDC,3,1,,0.96,0.8,B,{},2026-09-04T08:17:32.489727-05:00,2026-09-04T08:17:32.412000-05:00
149,MNQ,2026-09-04:LONDON,3,LONDON,1788527852412,29601.0,PDH,PDH,4,1,,0.96,0.8,B,{},2026-09-04T08:17:32.489727-05:00,2026-09-04T08:17:32.412000-05:00
150,MNQ,2026-09-04:LONDON,3,LONDON,1788527852412,29481.5,ONL,ONL,5,1,,1.36,0.8,A,{},2026-09-04T08:17:32.489727-05:00,2026-09-04T08:17:32.412000-05:00
151,MNQ,2026-09-04:LONDON,3,LONDON,1788527852412,29657.375,SUPPLY,Supply·1h,0,0,"max_levels: 12 seated, cap 12",0.0,0.8,,{},2026-09-04T08:17:32.489727-05:00,2026-09-04T08:17:32.412000-05:00
152,MNQ,2026-09-04:LONDON,3,LONDON,1788527852412,29425.125,FVG,FVG·1h,0,0,"max_levels: 12 seated, cap 12",0.0,0.8,,{},2026-09-04T08:17:32.489727-05:00,2026-09-04T08:17:32.412000-05:00
153,MNQ,2026-09-04:LONDON,3,LONDON,1788527852412,29697.75,OB,OB(bull)·4h,0,0,"max_levels: 12 seated, cap 12",0.0,0.8,,{},2026-09-04T08:17:32.489727-05:00,2026-09-04T08:17:32.412000-05:00
154,MNQ,2026-09-04:LONDON,3,LONDON,1788527852412,29715.75,OB,OB(bull)·1h,6,1,,1.6800000000000002,0.8,A,{},2026-09-04T08:17:32.489727-05:00,2026-09-04T08:17:32.412000-05:00
155,MNQ,2026-09-04:LONDON,3,LONDON,1788527852412,29720.0,ONH,ONH,7,1,,1.36,0.8,A,{},2026-09-04T08:17:32.489727-05:00,2026-09-04T08:17:32.412000-05:00
156,MNQ,2026-09-04:LONDON,3,LONDON,1788527852412,29722.625,DEMAND,Demand·1h,8,1,,1.7160000000000002,0.8,A,{},2026-09-04T08:17:32.489727-05:00,2026-09-04T08:17:32.412000-05:00
157,MNQ,2026-09-04:LONDON,3,LONDON,1788527852412,29735.625,OB,OB(bull)·4h,0,0,"max_levels: 12 seated, cap 12",0.0,0.8,,{},2026-09-04T08:17:32.489727-05:00,2026-09-04T08:17:32.412000-05:00
158,MNQ,2026-09-04:LONDON,3,LONDON,1788527852412,29761.625,OB,OB(bear)·1h,0,0,"max_levels: 12 seated, cap 12",0.0,0.8,,{},2026-09-04T08:17:32.489727-05:00,2026-09-04T08:17:32.412000-05:00
159,MNQ,2026-09-04:LONDON,3,LONDON,1788527852412,29767.5,SUPPLY,Supply·4h,0,0,"max_levels: 12 seated, cap 12",0.0,0.8,,{},2026-09-04T08:17:32.489727-05:00,2026-09-04T08:17:32.412000-05:00
160,MNQ,2026-09-04:LONDON,3,LONDON,1788527852412,29304.625,DEMAND,Demand·1h,0,0,"max_levels: 12 seated, cap 12",0.0,0.8,,{},2026-09-04T08:17:32.489727-05:00,2026-09-04T08:17:32.412000-05:00
161,MNQ,2026-09-04:LONDON,3,LONDON,1788527852412,29278.0,DEMAND,Demand·1h,9,1,,1.7160000000000002,0.8,A,{},2026-09-04T08:17:32.489727-05:00,2026-09-04T08:17:32.412000-05:00
162,MNQ,2026-09-04:LONDON,3,LONDON,1788527852412,29852.375,DEMAND,Demand·4h,0,0,"max_levels: 12 seated, cap 12",0.0,0.8,,{},2026-09-04T08:17:32.489727-05:00,2026-09-04T08:17:32.412000-05:00
163,MNQ,2026-09-04:LONDON,3,LONDON,1788527852412,29863.5,OB,OB(bull)·4h,0,0,"max_levels: 12 seated, cap 12",0.0,0.8,,{},2026-09-04T08:17:32.489727-05:00,2026-09-04T08:17:32.412000-05:00
164,MNQ,2026-09-04:LONDON,3,LONDON,1788527852412,29199.25,RTH-L,RTH-L,10,1,,1.6,0.8,A,{},2026-09-04T08:17:32.489727-05:00,2026-09-04T08:17:32.412000-05:00
165,MNQ,2026-09-04:LONDON,3,LONDON,1788527852412,29927.125,OB,OB(bear)·4h,0,0,"max_levels: 12 seated, cap 12",0.0,0.8,,{},2026-09-04T08:17:32.489727-05:00,2026-09-04T08:17:32.412000-05:00
166,MNQ,2026-09-04:LONDON,3,LONDON,1788527852412,29947.75,OB,OB(bull)·4h,0,0,"max_levels: 12 seated, cap 12",0.0,0.8,,{},2026-09-04T08:17:32.489727-05:00,2026-09-04T08:17:32.412000-05:00
167,MNQ,2026-09-04:LONDON,3,LONDON,1788527852412,29144.5,DEMAND,Demand·1h,11,1,,1.7160000000000002,0.8,A,{},2026-09-04T08:17:32.489727-05:00,2026-09-04T08:17:32.412000-05:00
168,MNQ,2026-09-04:LONDON,3,LONDON,1788527852412,29075.0,PDL,PDL,12,1,,1.92,0.8,A,{},2026-09-04T08:17:32.489727-05:00,2026-09-04T08:17:32.412000-05:00
169,MNQ,2026-09-04:NY,1,NY,1788528720523,29611.25,OR-H,OR-H,1,1,,1.1199999999999999,0.8,A,{},2026-09-04T08:32:00.630704-05:00,2026-09-04T08:32:00.523000-05:00
170,MNQ,2026-09-04:NY,1,NY,1788528720523,29601.0,PDH,PDH,2,1,,0.96,0.8,B,{},2026-09-04T08:32:00.630704-05:00,2026-09-04T08:32:00.523000-05:00
171,MNQ,2026-09-04:NY,1,NY,1788528720523,29597.25,PDC,PDC,3,1,,0.96,0.8,B,{},2026-09-04T08:32:00.630704-05:00,2026-09-04T08:32:00.523000-05:00
172,MNQ,2026-09-04:NY,1,NY,1788528720523,29585.0,RTH-H,RTH-H,4,1,,0.8,0.8,B,{},2026-09-04T08:32:00.630704-05:00,2026-09-04T08:32:00.523000-05:00
173,MNQ,2026-09-04:NY,1,NY,1788528720523,29657.375,SUPPLY,Supply·1h,0,0,"max_levels: 12 seated, cap 12",0.0,0.8,,{},2026-09-04T08:32:00.630704-05:00,2026-09-04T08:32:00.523000-05:00
174,MNQ,2026-09-04:NY,1,NY,1788528720523,29553.75,OR-L,OR-L,5,1,,1.1199999999999999,0.8,A,{},2026-09-04T08:32:00.630704-05:00,2026-09-04T08:32:00.523000-05:00
175,MNQ,2026-09-04:NY,1,NY,1788528720523,29545.0,OB,OB(bull)·4h,0,0,"max_levels: 12 seated, cap 12",0.0,0.8,,{},2026-09-04T08:32:00.630704-05:00,2026-09-04T08:32:00.523000-05:00
176,MNQ,2026-09-04:NY,1,NY,1788528720523,29532.639729487182,VWAP,VWAP−1σ,6,1,,1.4400000000000002,0.8,A,{},2026-09-04T08:32:00.630704-05:00,2026-09-04T08:32:00.523000-05:00
177,MNQ,2026-09-04:NY,1,NY,1788528720523,29697.75,OB,OB(bull)·4h,0,0,"max_levels: 12 seated, cap 12",0.0,0.8,,{},2026-09-04T08:32:00.630704-05:00,2026-09-04T08:32:00.523000-05:00
178,MNQ,2026-09-04:NY,1,NY,1788528720523,29715.75,OB,OB(bull)·1h,0,0,"max_levels: 12 seated, cap 12",0.0,0.8,,{},2026-09-04T08:32:00.630704-05:00,2026-09-04T08:32:00.523000-05:00
179,MNQ,2026-09-04:NY,1,NY,1788528720523,29720.0,ONH,ONH,7,1,,1.36,0.8,A,{},2026-09-04T08:32:00.630704-05:00,2026-09-04T08:32:00.523000-05:00
180,MNQ,2026-09-04:NY,1,NY,1788528720523,29722.625,DEMAND,Demand·1h,8,1,,1.7160000000000002,0.8,A,{},2026-09-04T08:32:00.630704-05:00,2026-09-04T08:32:00.523000-05:00
181,MNQ,2026-09-04:NY,1,NY,1788528720523,29481.5,ONL,ONL,9,1,,1.36,0.8,A,{},2026-09-04T08:32:00.630704-05:00,2026-09-04T08:32:00.523000-05:00
182,MNQ,2026-09-04:NY,1,NY,1788528720523,29735.625,OB,OB(bull)·4h,0,0,"max_levels: 12 seated, cap 12",0.0,0.8,,{},2026-09-04T08:32:00.630704-05:00,2026-09-04T08:32:00.523000-05:00
183,MNQ,2026-09-04:NY,1,NY,1788528720523,29761.625,OB,OB(bear)·1h,0,0,"max_levels: 12 seated, cap 12",0.0,0.8,,{},2026-09-04T08:32:00.630704-05:00,2026-09-04T08:32:00.523000-05:00
184,MNQ,2026-09-04:NY,1,NY,1788528720523,29767.5,SUPPLY,Supply·4h,0,0,"max_levels: 12 seated, cap 12",0.0,0.8,,{},2026-09-04T08:32:00.630704-05:00,2026-09-04T08:32:00.523000-05:00
185,MNQ,2026-09-04:NY,1,NY,1788528720523,29852.375,DEMAND,Demand·4h,0,0,"max_levels: 12 seated, cap 12",0.0,0.8,,{},2026-09-04T08:32:00.630704-05:00,2026-09-04T08:32:00.523000-05:00
186,MNQ,2026-09-04:NY,1,NY,1788528720523,29863.5,OB,OB(bull)·4h,0,0,"max_levels: 12 seated, cap 12",0.0,0.8,,{},2026-09-04T08:32:00.630704-05:00,2026-09-04T08:32:00.523000-05:00
187,MNQ,2026-09-04:NY,1,NY,1788528720523,29304.625,DEMAND,Demand·1h,0,0,"max_levels: 12 seated, cap 12",0.0,0.8,,{},2026-09-04T08:32:00.630704-05:00,2026-09-04T08:32:00.523000-05:00
188,MNQ,2026-09-04:NY,1,NY,1788528720523,29927.125,OB,OB(bear)·4h,0,0,"max_levels: 12 seated, cap 12",0.0,0.8,,{},2026-09-04T08:32:00.630704-05:00,2026-09-04T08:32:00.523000-05:00
189,MNQ,2026-09-04:NY,1,NY,1788528720523,29278.0,DEMAND,Demand·1h,10,1,,1.7160000000000002,0.8,A,{},2026-09-04T08:32:00.630704-05:00,2026-09-04T08:32:00.523000-05:00
190,MNQ,2026-09-04:NY,1,NY,1788528720523,29947.75,OB,OB(bull)·4h,0,0,"max_levels: 12 seated, cap 12",0.0,0.8,,{},2026-09-04T08:32:00.630704-05:00,2026-09-04T08:32:00.523000-05:00
191,MNQ,2026-09-04:NY,1,NY,1788528720523,29199.25,RTH-L,RTH-L,11,1,,1.6,0.8,A,{},2026-09-04T08:32:00.630704-05:00,2026-09-04T08:32:00.523000-05:00
192,MNQ,2026-09-04:NY,1,NY,1788528720523,29144.5,DEMAND,Demand·1h,12,1,,1.7160000000000002,0.8,A,{},2026-09-04T08:32:00.630704-05:00,2026-09-04T08:32:00.523000-05:00
193,MNQ,2026-09-04:NY,2,NY,1788529569802,29591.017743594588,VWAP,VWAP,1,1,,1.4400000000000002,0.96,A,{},2026-09-04T08:46:10.082820-05:00,2026-09-04T08:46:09.802000-05:00
194,MNQ,2026-09-04:NY,2,NY,1788529569802,29597.25,PDC,PDC,2,1,,0.96,0.96,B,{},2026-09-04T08:46:10.082820-05:00,2026-09-04T08:46:09.802000-05:00
195,MNQ,2026-09-04:NY,2,NY,1788529569802,29585.0,RTH-H,RTH-H,0,0,"max_levels: 12 seated, cap 12",0.0,0.96,,{},2026-09-04T08:46:10.082820-05:00,2026-09-04T08:46:09.802000-05:00
196,MNQ,2026-09-04:NY,2,NY,1788529569802,29601.0,PDH,PDH,3,1,,0.96,0.96,B,{},2026-09-04T08:46:10.082820-05:00,2026-09-04T08:46:09.802000-05:00
197,MNQ,2026-09-04:NY,2,NY,1788529569802,29553.75,OR-L,OR-L,4,1,,1.1199999999999999,0.96,A,{},2026-09-04T08:46:10.082820-05:00,2026-09-04T08:46:09.802000-05:00
198,MNQ,2026-09-04:NY,2,NY,1788529569802,29635.0,OR-H,OR-H,5,1,,1.1199999999999999,0.96,A,{},2026-09-04T08:46:10.082820-05:00,2026-09-04T08:46:09.802000-05:00
199,MNQ,2026-09-04:NY,2,NY,1788529569802,29545.0,OB,OB(bull)·4h,0,0,"max_levels: 12 seated, cap 12",0.0,0.96,,{},2026-09-04T08:46:10.082820-05:00,2026-09-04T08:46:09.802000-05:00
200,MNQ,2026-09-04:NY,2,NY,1788529569802,29657.375,SUPPLY,Supply·1h,6,1,,1.7160000000000002,0.96,A,{},2026-09-04T08:46:10.082820-05:00,2026-09-04T08:46:09.802000-05:00
201,MNQ,2026-09-04:NY,2,NY,1788529569802,29697.75,OB,OB(bull)·4h,0,0,"max_levels: 12 seated, cap 12",0.0,0.96,,{},2026-09-04T08:46:10.082820-05:00,2026-09-04T08:46:09.802000-05:00
202,MNQ,2026-09-04:NY,2,NY,1788529569802,29481.5,ONL,ONL,7,1,,1.36,0.96,A,{},2026-09-04T08:46:10.082820-05:00,2026-09-04T08:46:09.802000-05:00
203,MNQ,2026-09-04:NY,2,NY,1788529569802,29715.75,OB,OB(bull)·1h,0,0,"max_levels: 12 seated, cap 12",0.0,0.96,,{},2026-09-04T08:46:10.082820-05:00,2026-09-04T08:46:09.802000-05:00
204,MNQ,2026-09-04:NY,2,NY,1788529569802,29720.0,ONH,ONH,8,1,,1.36,0.96,A,{},2026-09-04T08:46:10.082820-05:00,2026-09-04T08:46:09.802000-05:00
205,MNQ,2026-09-04:NY,2,NY,1788529569802,29722.625,DEMAND,Demand·1h,9,1,,1.7160000000000002,0.96,A,{},2026-09-04T08:46:10.082820-05:00,2026-09-04T08:46:09.802000-05:00
206,MNQ,2026-09-04:NY,2,NY,1788529569802,29425.125,FVG,FVG·1h,0,0,"max_levels: 12 seated, cap 12",0.0,0.96,,{},2026-09-04T08:46:10.082820-05:00,2026-09-04T08:46:09.802000-05:00
207,MNQ,2026-09-04:NY,2,NY,1788529569802,29761.625,OB,OB(bear)·1h,0,0,"max_levels: 12 seated, cap 12",0.0,0.96,,{},2026-09-04T08:46:10.082820-05:00,2026-09-04T08:46:09.802000-05:00
208,MNQ,2026-09-04:NY,2,NY,1788529569802,29767.5,SUPPLY,Supply·4h,0,0,"max_levels: 12 seated, cap 12",0.0,0.96,,{},2026-09-04T08:46:10.082820-05:00,2026-09-04T08:46:09.802000-05:00
209,MNQ,2026-09-04:NY,2,NY,1788529569802,29852.375,DEMAND,Demand·4h,0,0,"max_levels: 12 seated, cap 12",0.0,0.96,,{},2026-09-04T08:46:10.082820-05:00,2026-09-04T08:46:09.802000-05:00
210,MNQ,2026-09-04:NY,2,NY,1788529569802,29863.5,OB,OB(bull)·4h,0,0,"max_levels: 12 seated, cap 12",0.0,0.96,,{},2026-09-04T08:46:10.082820-05:00,2026-09-04T08:46:09.802000-05:00
211,MNQ,2026-09-04:NY,2,NY,1788529569802,29304.625,DEMAND,Demand·1h,0,0,"max_levels: 12 seated, cap 12",0.0,0.96,,{},2026-09-04T08:46:10.082820-05:00,2026-09-04T08:46:09.802000-05:00
212,MNQ,2026-09-04:NY,2,NY,1788529569802,29278.0,DEMAND,Demand·1h,10,1,,1.7160000000000002,0.96,A,{},2026-09-04T08:46:10.082820-05:00,2026-09-04T08:46:09.802000-05:00
213,MNQ,2026-09-04:NY,2,NY,1788529569802,29927.125,OB,OB(bear)·4h,0,0,"max_levels: 12 seated, cap 12",0.0,0.96,,{},2026-09-04T08:46:10.082820-05:00,2026-09-04T08:46:09.802000-05:00
214,MNQ,2026-09-04:NY,2,NY,1788529569802,29947.75,OB,OB(bull)·4h,0,0,"max_levels: 12 seated, cap 12",0.0,0.96,,{},2026-09-04T08:46:10.082820-05:00,2026-09-04T08:46:09.802000-05:00
215,MNQ,2026-09-04:NY,2,NY,1788529569802,29199.25,RTH-L,RTH-L,11,1,,1.6,0.96,A,{},2026-09-04T08:46:10.082820-05:00,2026-09-04T08:46:09.802000-05:00
216,MNQ,2026-09-04:NY,2,NY,1788529569802,29144.5,DEMAND,Demand·1h,12,1,,1.7160000000000002,0.96,A,{},2026-09-04T08:46:10.082820-05:00,2026-09-04T08:46:09.802000-05:00
217,MNQ,2026-09-04:NY,3,NY,1788531966251,29585.0,RTH-H,RTH-H,1,1,,0.8,0.5599999999999999,B,{},2026-09-04T09:26:06.335147-05:00,2026-09-04T09:26:06.251000-05:00
218,MNQ,2026-09-04:NY,3,NY,1788531966251,29597.25,PDC,PDC,2,1,,0.96,0.5599999999999999,B,{},2026-09-04T09:26:06.335147-05:00,2026-09-04T09:26:06.251000-05:00
219,MNQ,2026-09-04:NY,3,NY,1788531966251,29601.0,PDH,PDH,3,1,,0.96,0.5599999999999999,B,{},2026-09-04T09:26:06.335147-05:00,2026-09-04T09:26:06.251000-05:00
220,MNQ,2026-09-04:NY,3,NY,1788531966251,29553.75,OR-L,OR-L,4,1,,1.1199999999999999,0.5599999999999999,A,{},2026-09-04T09:26:06.335147-05:00,2026-09-04T09:26:06.251000-05:00
221,MNQ,2026-09-04:NY,3,NY,1788531966251,29545.0,OB,OB(bull)·4h,0,0,"max_levels: 12 seated, cap 12",0.0,0.5599999999999999,,{},2026-09-04T09:26:06.335147-05:00,2026-09-04T09:26:06.251000-05:00
222,MNQ,2026-09-04:NY,3,NY,1788531966251,29635.0,OR-H,OR-H,5,1,,0.5599999999999999,0.5599999999999999,C,{},2026-09-04T09:26:06.335147-05:00,2026-09-04T09:26:06.251000-05:00
223,MNQ,2026-09-04:NY,3,NY,1788531966251,29652.46183948487,VWAP,VWAP+1σ,6,1,,1.4400000000000002,0.5599999999999999,A,{},2026-09-04T09:26:06.335147-05:00,2026-09-04T09:26:06.251000-05:00
224,MNQ,2026-09-04:NY,3,NY,1788531966251,29481.5,ONL,ONL,7,1,,1.36,0.5599999999999999,A,{},2026-09-04T09:26:06.335147-05:00,2026-09-04T09:26:06.251000-05:00
225,MNQ,2026-09-04:NY,3,NY,1788531966251,29697.75,OB,OB(bull)·4h,8,1,,1.6473600000000002,0.5599999999999999,A,{},2026-09-04T09:26:06.335147-05:00,2026-09-04T09:26:06.251000-05:00
226,MNQ,2026-09-04:NY,3,NY,1788531966251,29720.0,ONH,ONH,9,1,,1.36,0.5599999999999999,A,{},2026-09-04T09:26:06.335147-05:00,2026-09-04T09:26:06.251000-05:00
227,MNQ,2026-09-04:NY,3,NY,1788531966251,29735.625,OB,OB(bull)·4h,0,0,"max_levels: 12 seated, cap 12",0.0,0.5599999999999999,,{},2026-09-04T09:26:06.335147-05:00,2026-09-04T09:26:06.251000-05:00
228,MNQ,2026-09-04:NY,3,NY,1788531966251,29736.625,OB,OB(bear)·4h,0,0,"max_levels: 12 seated, cap 12",0.0,0.5599999999999999,,{},2026-09-04T09:26:06.335147-05:00,2026-09-04T09:26:06.251000-05:00
229,MNQ,2026-09-04:NY,3,NY,1788531966251,29425.125,FVG,FVG·1h,0,0,"max_levels: 12 seated, cap 12",0.0,0.5599999999999999,,{},2026-09-04T09:26:06.335147-05:00,2026-09-04T09:26:06.251000-05:00
230,MNQ,2026-09-04:NY,3,NY,1788531966251,29752.25,OB,OB(bear)·4h,0,0,"max_levels: 12 seated, cap 12",0.0,0.5599999999999999,,{},2026-09-04T09:26:06.335147-05:00,2026-09-04T09:26:06.251000-05:00
231,MNQ,2026-09-04:NY,3,NY,1788531966251,29767.5,SUPPLY,Supply·4h,10,1,,1.6359200000000005,0.5599999999999999,A,{},2026-09-04T09:26:06.335147-05:00,2026-09-04T09:26:06.251000-05:00
232,MNQ,2026-09-04:NY,3,NY,1788531966251,29852.375,DEMAND,Demand·4h,0,0,"max_levels: 12 seated, cap 12",0.0,0.5599999999999999,,{},2026-09-04T09:26:06.335147-05:00,2026-09-04T09:26:06.251000-05:00
233,MNQ,2026-09-04:NY,3,NY,1788531966251,29854.0,DEMAND,Demand·1h,0,0,"max_levels: 12 seated, cap 12",0.0,0.5599999999999999,,{},2026-09-04T09:26:06.335147-05:00,2026-09-04T09:26:06.251000-05:00
234,MNQ,2026-09-04:NY,3,NY,1788531966251,29863.5,OB,OB(bull)·4h,0,0,"max_levels: 12 seated, cap 12",0.0,0.5599999999999999,,{},2026-09-04T09:26:06.335147-05:00,2026-09-04T09:26:06.251000-05:00
235,MNQ,2026-09-04:NY,3,NY,1788531966251,29304.625,DEMAND,Demand·1h,0,0,"max_levels: 12 seated, cap 12",0.0,0.5599999999999999,,{},2026-09-04T09:26:06.335147-05:00,2026-09-04T09:26:06.251000-05:00
236,MNQ,2026-09-04:NY,3,NY,1788531966251,29875.125,OB,OB(bull)·1h,0,0,"max_levels: 12 seated, cap 12",0.0,0.5599999999999999,,{},2026-09-04T09:26:06.335147-05:00,2026-09-04T09:26:06.251000-05:00
237,MNQ,2026-09-04:NY,3,NY,1788531966251,29927.125,OB,OB(bear)·4h,0,0,"max_levels: 12 seated, cap 12",0.0,0.5599999999999999,,{},2026-09-04T09:26:06.335147-05:00,2026-09-04T09:26:06.251000-05:00
238,MNQ,2026-09-04:NY,3,NY,1788531966251,29947.75,OB,OB(bull)·4h,0,0,"max_levels: 12 seated, cap 12",0.0,0.5599999999999999,,{},2026-09-04T09:26:06.335147-05:00,2026-09-04T09:26:06.251000-05:00
239,MNQ,2026-09-04:NY,3,NY,1788531966251,29199.25,RTH-L,RTH-L,11,1,,1.6,0.5599999999999999,A,{},2026-09-04T09:26:06.335147-05:00,2026-09-04T09:26:06.251000-05:00
240,MNQ,2026-09-04:NY,3,NY,1788531966251,29144.5,DEMAND,Demand·1h,12,1,,1.7160000000000002,0.5599999999999999,A,{},2026-09-04T09:26:06.335147-05:00,2026-09-04T09:26:06.251000-05:00
241,MNQ,2026-09-04:NY,3,NY,1788533885429,29545.0,OB,OB(bull)·4h,0,0,"max_levels: 12 seated, cap 12",0.0,0.5599999999999999,,{},2026-09-04T09:58:05.523192-05:00,2026-09-04T09:58:05.429000-05:00
242,MNQ,2026-09-04:NY,3,NY,1788533885429,29545.106465692643,VWAP,VWAP−1σ,1,1,,1.4400000000000002,0.5599999999999999,A,{},2026-09-04T09:58:05.523192-05:00,2026-09-04T09:58:05.429000-05:00
243,MNQ,2026-09-04:NY,3,NY,1788533885429,29553.75,OR-L,OR-L,2,1,,0.5599999999999999,0.5599999999999999,C,{},2026-09-04T09:58:05.523192-05:00,2026-09-04T09:58:05.429000-05:00
